Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCO07,OUT013,3373.3729938250594
FDV09,OUT027,4413.667857001392
FDZ23,OUT019,594.1103436002086
DRH51,OUT018,2426.04195630992
NCY54,OUT045,2678.2423063871224
DRG49,OUT013,3373.3729938250594
NCC19,OUT049,2183.8807631375444
NCV53,OUT045,2672.9013927973024
FDZ47,OUT019,565.9332065922275
NCO26,OUT018,2426.04195630992
NCP02,OUT045,1843.0493611747465
NCW30,OUT018,3070.3706727418853
NCN55,OUT046,2464.0957107149975
FDB20,OUT010,645.1366363896364
DRL11,OUT013,2921.6105241676673
DRD60,OUT045,2678.2423063871224
FDW14,OUT010,645.1366363896364
FDL27,OUT010,659.5603949203377
FDU09,OUT018,2151.5050398537514
DRH36,OUT027,3348.7050200905232
FDP34,OUT027,4413.667857001392
FDE04,OUT017,2678.2423063871224
FDZ57,OUT027,3892.471490552113
FDF02,OUT010,645.1366363896364
FDG28,OUT045,2672.9013927973024
NCI31,OUT046,1393.3871566813445
FDT43,OUT013,2302.2162628430906
FDU20,OUT046,1742.1651586477958
FDD53,OUT013,2302.2162628430906
FDW15,OUT045,2678.2423063871224
NCT53,OUT045,2678.2423063871224
NCG55,OUT027,3892.471490552113
FDD48,OUT035,2195.9766470762315
FDG47,OUT049,2466.6466673171694
FDI21,OUT017,1843.0493611747465
FDT27,OUT017,2672.9013927973024
DRO35,OUT013,2613.649503330824
FDD33,OUT017,2672.9013927973024
FDC04,OUT035,2678.1996994801366
FDY34,OUT013,2921.6105241676673
DRJ49,OUT049,1742.1651586477958
FDE05,OUT049,2183.8807631375444
FDU31,OUT017,2672.9013927973024
NCN19,OUT027,4413.667857001392
FDK56,OUT027,4413.667857001392
FDK58,OUT017,2192.4632072073423
NCJ42,OUT035,2195.9766470762315
FDZ34,OUT027,4413.667857001392
FDA52,OUT018,2737.1549305964563
NCR29,OUT013,2302.2162628430906
FDT48,OUT035,2683.5406130699566
DRJ51,OUT019,647.5685859827722
NCS54,OUT046,2183.8807631375444
FDV01,OUT035,2683.5406130699566
DRG51,OUT027,4413.667857001392
NCG42,OUT013,2613.649503330824
FDA51,OUT049,1742.1651586477958
FDV19,OUT010,676.3141626063406
NCT18,OUT045,2678.2423063871224
NCS41,OUT045,2678.2423063871224
FDO03,OUT046,2464.0957107149975
FDL12,OUT010,659.5603949203377
FDY37,OUT010,676.3141626063406
FDI58,OUT049,1742.1651586477958
FDT28,OUT018,2737.1549305964563
NCC42,OUT010,645.1366363896364
FDO01,OUT017,2192.4632072073423
FDJ02,OUT013,2921.6105241676673
FDQ04,OUT018,2151.5050398537514
DRL47,OUT013,2613.649503330824
FDZ32,OUT035,2195.9766470762315
FDC35,OUT035,2678.1996994801366
FDX14,OUT045,1843.0493611747465
FDZ35,OUT013,2613.649503330824
FDL14,OUT013,2921.6105241676673
FDO04,OUT049,1393.3871566813445
DRK11,OUT017,2678.2423063871224
FDB44,OUT018,3070.3706727418853
FDZ50,OUT049,2183.8807631375444
FDI12,OUT027,3892.471490552113
FDU43,OUT017,2672.9013927973024
FDD58,OUT010,645.1366363896364
FDB27,OUT017,2678.2423063871224
FDB04,OUT018,2426.04195630992
NCO17,OUT013,2613.649503330824
FDL12,OUT017,1843.0493611747465
DRJ13,OUT049,2183.8807631375444
FDD57,OUT045,2192.4632072073423
FDW19,OUT035,2195.9766470762315
DRD27,OUT018,2426.04195630992
FDH27,OUT027,4413.667857001392
NCW30,OUT027,4956.502712815995
FDR40,OUT018,2426.04195630992
FDG05,OUT013,2921.6105241676673
NCY41,OUT019,563.0922648295153
FDI38,OUT018,3070.3706727418853
FDR20,OUT046,1393.3871566813445
FDE09,OUT017,2192.4632072073423
FDN50,OUT019,565.9332065922275
DRF27,OUT045,2678.2423063871224
DRF51,OUT013,2302.2162628430906
NCO02,OUT019,563.0922648295153
FDB51,OUT027,3348.7050200905232
FDJ50,OUT013,2302.2162628430906
FDN52,OUT013,2613.649503330824
FDX14,OUT013,2613.649503330824
FDT27,OUT019,647.5685859827722
FDV10,OUT013,2302.2162628430906
FDU33,OUT046,1393.3871566813445
FDU58,OUT046,2183.8807631375444
NCP42,OUT027,4413.667857001392
FDL51,OUT027,4956.502712815995
DRH15,OUT027,3348.7050200905232
FDU16,OUT017,2192.4632072073423
FDW15,OUT017,2678.2423063871224
FDQ44,OUT045,2192.4632072073423
NCI06,OUT027,4413.667857001392
DRK23,OUT019,647.5685859827722
FDC28,OUT035,2195.9766470762315
NCY17,OUT019,563.0922648295153
NCV05,OUT018,2737.1549305964563
FDM34,OUT019,565.9332065922275
DRD60,OUT027,4413.667857001392
FDT38,OUT046,1742.1651586477958
FDQ57,OUT018,2737.1549305964563
FDE59,OUT027,3348.7050200905232
NCM43,OUT046,2183.8807631375444
DRI51,OUT049,2183.8807631375444
NCG30,OUT017,2192.4632072073423
NCK54,OUT035,2195.9766470762315
FDQ16,OUT019,565.9332065922275
FDI36,OUT013,2921.6105241676673
FDX16,OUT027,4413.667857001392
FDA34,OUT046,2183.8807631375444
FDJ48,OUT018,3070.3706727418853
FDU47,OUT035,2195.9766470762315
FDS39,OUT046,2183.8807631375444
FDD11,OUT046,2464.0957107149975
FDM16,OUT027,3348.7050200905232
FDU56,OUT018,2737.1549305964563
FDQ32,OUT017,2192.4632072073423
DRK35,OUT013,2302.2162628430906
FDA58,OUT049,2466.6466673171694
DRG48,OUT019,594.1103436002086
FDT59,OUT010,745.2551305863032
FDQ31,OUT019,565.9332065922275
FDS51,OUT018,2151.5050398537514
FDW32,OUT027,3892.471490552113
FDI15,OUT027,4956.502712815995
NCV30,OUT017,1843.0493611747465
DRG25,OUT049,2183.8807631375444
FDT02,OUT013,2302.2162628430906
FDO33,OUT027,3892.471490552113
FDP38,OUT035,1844.7957828978306
FDZ45,OUT035,2683.5406130699566
NCA54,OUT027,4413.667857001392
FDU33,OUT017,1843.0493611747465
FDN58,OUT017,2672.9013927973024
FDI05,OUT045,2192.4632072073423
FDM57,OUT019,565.9332065922275
NCS42,OUT027,3892.471490552113
FDB57,OUT045,2672.9013927973024
FDC03,OUT045,2678.2423063871224
FDZ58,OUT013,2613.649503330824
NCK29,OUT045,2192.4632072073423
NCR53,OUT045,2672.9013927973024
FDE26,OUT027,4413.667857001392
FDU52,OUT049,2183.8807631375444
FDE41,OUT027,3892.471490552113
FDU38,OUT018,2737.1549305964563
FDA52,OUT017,2678.2423063871224
FDW46,OUT046,1393.3871566813445
DRI59,OUT035,2678.1996994801366
FDT38,OUT035,2195.9766470762315
FDL33,OUT018,2737.1549305964563
FDQ01,OUT027,4956.502712815995
FDJ08,OUT046,2183.8807631375444
FDQ47,OUT049,1393.3871566813445
NCZ18,OUT013,3373.3729938250594
FDE29,OUT017,1843.0493611747465
FDF10,OUT027,4413.667857001392
FDC48,OUT049,1742.1651586477958
FDY58,OUT013,3373.3729938250594
NCX30,OUT010,745.2551305863032
FDV11,OUT013,2921.6105241676673
FDT46,OUT046,1393.3871566813445
DRD01,OUT019,563.0922648295153
FDQ11,OUT013,3373.3729938250594
NCM41,OUT017,2192.4632072073423
NCC55,OUT013,2302.2162628430906
FDG45,OUT027,4956.502712815995
NCQ54,OUT049,2183.8807631375444
FDM34,OUT045,2192.4632072073423
FDD17,OUT019,647.5685859827722
FDN38,OUT027,4956.502712815995
FDB53,OUT018,2737.1549305964563
NCL06,OUT035,2678.1996994801366
NCV18,OUT019,565.9332065922275
FDX25,OUT013,2921.6105241676673
FDB39,OUT046,1393.3871566813445
FDC33,OUT049,2183.8807631375444
NCO14,OUT018,2151.5050398537514
FDA58,OUT027,4956.502712815995
NCQ02,OUT017,2678.2423063871224
NCR53,OUT017,2672.9013927973024
FDN52,OUT046,1742.1651586477958
FDG26,OUT046,2464.0957107149975
FDE23,OUT027,3348.7050200905232
DRI37,OUT013,2302.2162628430906
DRH37,OUT018,2737.1549305964563
FDO01,OUT035,2195.9766470762315
FDK45,OUT049,1742.1651586477958
FDP23,OUT049,2466.6466673171694
FDM33,OUT035,2678.1996994801366
FDD36,OUT017,2192.4632072073423
FDL56,OUT017,2192.4632072073423
FDT27,OUT010,745.2551305863032
FDG52,OUT017,1843.0493611747465
NCL42,OUT035,2678.1996994801366
DRJ24,OUT046,2183.8807631375444
FDV38,OUT046,1393.3871566813445
FDT35,OUT045,2678.2423063871224
FDY51,OUT045,2672.9013927973024
FDC37,OUT017,2192.4632072073423
NCP43,OUT013,2921.6105241676673
FDO33,OUT045,2192.4632072073423
FDW04,OUT018,2426.04195630992
NCC31,OUT046,2183.8807631375444
FDK22,OUT049,2466.6466673171694
FDJ50,OUT017,1843.0493611747465
FDV13,OUT017,2192.4632072073423
DRL60,OUT017,2678.2423063871224
FDW03,OUT017,2192.4632072073423
FDY27,OUT035,2683.5406130699566
FDB39,OUT027,3348.7050200905232
FDU59,OUT045,2678.2423063871224
FDZ57,OUT049,1742.1651586477958
FDO21,OUT049,2466.6466673171694
FDS43,OUT018,2737.1549305964563
FDU28,OUT010,676.3141626063406
FDC51,OUT010,645.1366363896364
FDW16,OUT010,645.1366363896364
FDP32,OUT010,645.1366363896364
FDB60,OUT019,594.1103436002086
NCQ30,OUT046,1742.1651586477958
FDD26,OUT049,2183.8807631375444
FDI44,OUT045,2192.4632072073423
DRH23,OUT046,1393.3871566813445
FDO44,OUT046,1742.1651586477958
FDG04,OUT046,2183.8807631375444
FDM32,OUT027,3892.471490552113
FDM09,OUT013,2921.6105241676673
FDZ47,OUT013,2613.649503330824
FDM40,OUT027,4413.667857001392
FDY48,OUT017,2192.4632072073423
NCM30,OUT045,1843.0493611747465
FDX36,OUT010,745.2551305863032
DRF03,OUT017,1843.0493611747465
FDN51,OUT049,2466.6466673171694
FDM57,OUT049,1742.1651586477958
FDB35,OUT049,1742.1651586477958
FDY13,OUT027,3892.471490552113
FDA37,OUT017,2192.4632072073423
NCX53,OUT017,2678.2423063871224
FDD59,OUT018,2426.04195630992
FDX10,OUT019,563.0922648295153
FDC03,OUT018,2737.1549305964563
FDW43,OUT035,2678.1996994801366
FDW10,OUT046,2183.8807631375444
FDY14,OUT027,4956.502712815995
FDV43,OUT045,1843.0493611747465
FDO40,OUT013,2921.6105241676673
FDP46,OUT027,3892.471490552113
NCE43,OUT019,594.1103436002086
FDD05,OUT035,2195.9766470762315
FDJ60,OUT010,676.3141626063406
DRE27,OUT018,2426.04195630992
FDO11,OUT035,2678.1996994801366
DRG11,OUT027,3892.471490552113
FDK33,OUT010,745.2551305863032
DRM23,OUT045,2678.2423063871224
FDJ02,OUT027,4413.667857001392
NCZ05,OUT045,2192.4632072073423
NCL30,OUT013,2613.649503330824
FDZ19,OUT018,2737.1549305964563
FDM45,OUT049,1742.1651586477958
FDO36,OUT046,2183.8807631375444
NCK31,OUT045,1843.0493611747465
DRJ37,OUT045,2678.2423063871224
FDP24,OUT018,2426.04195630992
FDF46,OUT013,2613.649503330824
FDX46,OUT019,563.0922648295153
NCL18,OUT045,2678.2423063871224
FDJ26,OUT013,3373.3729938250594
FDJ07,OUT045,2192.4632072073423
FDY15,OUT013,2921.6105241676673
DRG01,OUT045,1843.0493611747465
FDF58,OUT045,1843.0493611747465
FDZ14,OUT019,565.9332065922275
FDP31,OUT049,1393.3871566813445
FDH45,OUT013,2302.2162628430906
FDA09,OUT010,676.3141626063406
FDW31,OUT035,2683.5406130699566
FDA57,OUT046,1393.3871566813445
NCE55,OUT035,2683.5406130699566
FDC17,OUT019,647.5685859827722
FDC59,OUT013,2302.2162628430906
FDA22,OUT013,2921.6105241676673
FDK52,OUT035,2678.1996994801366
NCM26,OUT046,2183.8807631375444
NCT53,OUT035,2683.5406130699566
FDW45,OUT018,2737.1549305964563
NCI18,OUT035,2678.1996994801366
FDE38,OUT018,2737.1549305964563
FDF08,OUT019,565.9332065922275
FDY58,OUT010,745.2551305863032
FDF58,OUT019,563.0922648295153
FDX39,OUT017,2672.9013927973024
FDB44,OUT049,2466.6466673171694
FDF28,OUT013,2613.649503330824
FDE39,OUT013,2613.649503330824
FDT37,OUT018,3070.3706727418853
FDZ45,OUT017,2678.2423063871224
FDO40,OUT035,2683.5406130699566
FDM57,OUT027,3892.471490552113
DRG36,OUT017,2678.2423063871224
FDY36,OUT010,659.5603949203377
DRL60,OUT027,4413.667857001392
FDS25,OUT019,565.9332065922275
DRF49,OUT027,3892.471490552113
FDP16,OUT045,2672.9013927973024
FDS60,OUT049,2183.8807631375444
FDU15,OUT027,3348.7050200905232
FDK43,OUT046,1742.1651586477958
FDN25,OUT046,1393.3871566813445
FDE53,OUT049,1742.1651586477958
FDB22,OUT013,2921.6105241676673
FDE39,OUT017,2192.4632072073423
FDX35,OUT035,2678.1996994801366
NCG54,OUT049,2183.8807631375444
FDH27,OUT035,2683.5406130699566
NCK42,OUT013,3373.3729938250594
FDS25,OUT049,1742.1651586477958
FDI10,OUT018,2737.1549305964563
FDU35,OUT035,2195.9766470762315
FDI04,OUT017,2678.2423063871224
DRK23,OUT035,2678.1996994801366
FDB53,OUT019,594.1103436002086
FDY02,OUT049,2466.6466673171694
FDM60,OUT035,1844.7957828978306
NCJ31,OUT010,745.2551305863032
DRP35,OUT017,2192.4632072073423
NCQ30,OUT018,2426.04195630992
DRL11,OUT010,676.3141626063406
FDU01,OUT013,2921.6105241676673
FDR39,OUT035,2683.5406130699566
FDO08,OUT046,2183.8807631375444
FDC02,OUT045,2672.9013927973024
NCZ29,OUT035,2195.9766470762315
FDF29,OUT010,645.1366363896364
FDZ23,OUT017,2678.2423063871224
NCU53,OUT018,2737.1549305964563
NCW30,OUT013,3373.3729938250594
NCM26,OUT027,4413.667857001392
FDV50,OUT027,3892.471490552113
FDW15,OUT049,2183.8807631375444
FDI35,OUT027,4413.667857001392
FDO11,OUT017,2672.9013927973024
FDN48,OUT046,1742.1651586477958
NCA17,OUT049,2183.8807631375444
NCN54,OUT013,2613.649503330824
FDP22,OUT013,2302.2162628430906
NCB54,OUT035,2195.9766470762315
FDD08,OUT045,1843.0493611747465
DRM48,OUT010,659.5603949203377
FDG41,OUT027,3892.471490552113
FDE44,OUT027,3348.7050200905232
FDE26,OUT035,2683.5406130699566
NCS38,OUT013,2613.649503330824
NCJ54,OUT018,3070.3706727418853
FDI40,OUT019,565.9332065922275
FDN45,OUT018,3070.3706727418853
FDU43,OUT046,2464.0957107149975
FDI04,OUT010,676.3141626063406
NCC07,OUT018,2426.04195630992
NCC07,OUT019,565.9332065922275
NCD18,OUT045,2672.9013927973024
FDU55,OUT035,2678.1996994801366
FDX59,OUT035,1844.7957828978306
FDR52,OUT049,2183.8807631375444
NCP17,OUT013,2302.2162628430906
FDQ32,OUT045,2192.4632072073423
NCT17,OUT049,2183.8807631375444
FDO10,OUT049,1393.3871566813445
FDE32,OUT049,1393.3871566813445
FDN44,OUT045,2678.2423063871224
FDH02,OUT035,2195.9766470762315
FDK60,OUT013,2613.649503330824
FDS24,OUT019,565.9332065922275
FDL03,OUT010,676.3141626063406
FDB46,OUT027,4956.502712815995
FDO48,OUT049,2466.6466673171694
FDZ39,OUT049,1742.1651586477958
FDT02,OUT027,3348.7050200905232
FDC50,OUT013,2613.649503330824
FDP39,OUT035,1844.7957828978306
DRG15,OUT018,2151.5050398537514
FDP10,OUT018,2426.04195630992
FDF53,OUT027,4413.667857001392
FDN34,OUT045,2678.2423063871224
FDK02,OUT045,2192.4632072073423
FDC23,OUT045,2678.2423063871224
FDJ10,OUT019,594.1103436002086
FDE53,OUT035,2195.9766470762315
FDR25,OUT035,2678.1996994801366
FDW50,OUT046,2183.8807631375444
FDS09,OUT049,1393.3871566813445
FDW49,OUT010,676.3141626063406
FDU51,OUT046,2183.8807631375444
FDF28,OUT018,2426.04195630992
NCY30,OUT018,2737.1549305964563
FDD44,OUT045,2672.9013927973024
FDX09,OUT017,2678.2423063871224
NCF30,OUT013,2613.649503330824
FDZ50,OUT019,594.1103436002086
FDW37,OUT013,2613.649503330824
FDD11,OUT049,2466.6466673171694
DRH39,OUT018,2426.04195630992
FDA36,OUT049,2183.8807631375444
NCG43,OUT049,1742.1651586477958
FDF02,OUT035,2195.9766470762315
FDP57,OUT027,3892.471490552113
NCE42,OUT017,2672.9013927973024
NCR38,OUT027,4956.502712815995
FDP03,OUT019,565.9332065922275
FDO51,OUT035,1844.7957828978306
NCQ42,OUT046,1742.1651586477958
NCM41,OUT046,1742.1651586477958
FDH48,OUT027,3892.471490552113
DRF60,OUT046,2464.0957107149975
FDJ27,OUT035,2195.9766470762315
FDQ14,OUT013,2921.6105241676673
FDN27,OUT017,2192.4632072073423
NCQ02,OUT046,2183.8807631375444
FDJ33,OUT049,1742.1651586477958
FDP07,OUT027,4413.667857001392
DRE01,OUT049,2466.6466673171694
FDU36,OUT045,2192.4632072073423
FDL28,OUT017,2672.9013927973024
NCX53,OUT046,2183.8807631375444
FDZ39,OUT013,2613.649503330824
NCP42,OUT013,2921.6105241676673
FDJ14,OUT035,2195.9766470762315
FDK04,OUT049,1393.3871566813445
NCC19,OUT017,2678.2423063871224
FDS09,OUT018,2151.5050398537514
FDZ02,OUT046,1742.1651586477958
FDD35,OUT018,2426.04195630992
NCY42,OUT017,2678.2423063871224
FDB05,OUT045,2672.9013927973024
FDF20,OUT035,2683.5406130699566
NCO41,OUT018,2426.04195630992
FDC40,OUT027,3892.471490552113
FDV58,OUT045,2678.2423063871224
FDZ57,OUT045,2192.4632072073423
DRM35,OUT046,2183.8807631375444
DRN36,OUT018,2426.04195630992
FDQ13,OUT046,1742.1651586477958
DRO35,OUT010,645.1366363896364
NCD43,OUT035,2195.9766470762315
FDA51,OUT018,2426.04195630992
NCX17,OUT027,4956.502712815995
NCZ17,OUT049,1393.3871566813445
FDR11,OUT027,4413.667857001392
FDW34,OUT049,2466.6466673171694
FDN50,OUT017,2192.4632072073423
FDS09,OUT046,1393.3871566813445
FDS48,OUT018,2737.1549305964563
FDL44,OUT049,2183.8807631375444
DRF48,OUT018,2737.1549305964563
FDA14,OUT018,2737.1549305964563
NCD30,OUT049,1742.1651586477958
FDI16,OUT017,1843.0493611747465
NCG06,OUT035,2678.1996994801366
DRZ24,OUT035,2195.9766470762315
NCS17,OUT045,2192.4632072073423
FDB37,OUT045,2672.9013927973024
FDE10,OUT035,2195.9766470762315
FDC57,OUT045,2678.2423063871224
FDM12,OUT018,2737.1549305964563
FDE24,OUT049,2183.8807631375444
FDW22,OUT045,2672.9013927973024
DRD01,OUT027,3348.7050200905232
NCZ18,OUT027,4956.502712815995
FDN49,OUT045,1843.0493611747465
FDR22,OUT035,2195.9766470762315
FDV08,OUT019,563.0922648295153
FDY39,OUT046,2183.8807631375444
FDV36,OUT049,1742.1651586477958
FDO60,OUT045,1843.0493611747465
FDU04,OUT027,3892.471490552113
FDR20,OUT027,3348.7050200905232
FDW19,OUT019,565.9332065922275
FDU40,OUT049,2183.8807631375444
FDK15,OUT045,2192.4632072073423
DRF15,OUT035,2683.5406130699566
FDQ25,OUT017,2678.2423063871224
FDI48,OUT019,563.0922648295153
FDS49,OUT046,1742.1651586477958
FDV22,OUT046,2183.8807631375444
NCV42,OUT046,1742.1651586477958
FDX26,OUT046,2183.8807631375444
FDI33,OUT018,2426.04195630992
FDZ14,OUT049,1742.1651586477958
FDG10,OUT013,2302.2162628430906
FDM38,OUT018,2151.5050398537514
FDG26,OUT027,4956.502712815995
FDH46,OUT035,2195.9766470762315
FDN13,OUT018,2426.04195630992
FDU57,OUT035,2683.5406130699566
NCI06,OUT046,2183.8807631375444
FDM38,OUT045,1843.0493611747465
NCG42,OUT010,645.1366363896364
FDL39,OUT045,2678.2423063871224
FDT31,OUT019,594.1103436002086
FDV59,OUT013,3373.3729938250594
FDB49,OUT035,2195.9766470762315
FDD58,OUT049,1742.1651586477958
DRN59,OUT046,1393.3871566813445
FDX48,OUT049,2183.8807631375444
FDQ11,OUT049,2466.6466673171694
FDY12,OUT049,1393.3871566813445
FDQ11,OUT045,2672.9013927973024
DRI11,OUT017,2192.4632072073423
FDY32,OUT027,4413.667857001392
FDS51,OUT045,1843.0493611747465
FDR19,OUT010,676.3141626063406
DRB13,OUT018,2737.1549305964563
FDS21,OUT035,1844.7957828978306
FDQ40,OUT045,2678.2423063871224
NCE55,OUT013,2921.6105241676673
FDX43,OUT027,4413.667857001392
FDS12,OUT049,1742.1651586477958
DRK01,OUT027,3892.471490552113
FDN25,OUT017,1843.0493611747465
FDB60,OUT046,2183.8807631375444
FDQ13,OUT017,2192.4632072073423
DRK13,OUT045,2678.2423063871224
DRF25,OUT018,2151.5050398537514
NCD42,OUT019,563.0922648295153
FDW25,OUT045,2192.4632072073423
NCV29,OUT027,4413.667857001392
NCK42,OUT035,2678.1996994801366
DRJ13,OUT027,4413.667857001392
DRD15,OUT017,2672.9013927973024
FDM27,OUT045,2678.2423063871224
FDZ50,OUT018,2737.1549305964563
FDC04,OUT046,2464.0957107149975
FDF50,OUT049,2183.8807631375444
FDP15,OUT045,2672.9013927973024
FDK46,OUT035,2678.1996994801366
FDZ56,OUT018,2737.1549305964563
FDY60,OUT049,2183.8807631375444
FDB10,OUT035,2678.1996994801366
FDR57,OUT045,2678.2423063871224
FDU58,OUT049,2183.8807631375444
FDH02,OUT046,1742.1651586477958
FDP48,OUT013,2921.6105241676673
FDI46,OUT035,2678.1996994801366
FDW56,OUT013,2921.6105241676673
NCM19,OUT010,645.1366363896364
FDS50,OUT027,4956.502712815995
FDK24,OUT013,2302.2162628430906
FDO36,OUT017,2678.2423063871224
FDK45,OUT027,3892.471490552113
NCL05,OUT045,1843.0493611747465
FDL32,OUT018,2426.04195630992
FDA28,OUT049,1742.1651586477958
FDY36,OUT018,2151.5050398537514
FDP32,OUT018,2426.04195630992
FDL50,OUT046,1742.1651586477958
DRC24,OUT049,2183.8807631375444
NCS18,OUT017,2192.4632072073423
FDD16,OUT017,2192.4632072073423
NCV18,OUT013,2613.649503330824
FDX07,OUT046,2183.8807631375444
NCZ05,OUT027,3892.471490552113
NCI31,OUT013,2302.2162628430906
FDK14,OUT049,1742.1651586477958
NCR06,OUT045,1843.0493611747465
NCF54,OUT049,2183.8807631375444
DRG23,OUT010,676.3141626063406
FDD53,OUT046,1393.3871566813445
NCM31,OUT027,4413.667857001392
FDT16,OUT017,2672.9013927973024
FDR40,OUT035,2195.9766470762315
DRG25,OUT017,2678.2423063871224
FDT10,OUT035,1844.7957828978306
FDY32,OUT013,2921.6105241676673
FDN50,OUT035,2195.9766470762315
FDZ35,OUT019,565.9332065922275
NCP54,OUT045,2192.4632072073423
NCD07,OUT035,2195.9766470762315
FDS02,OUT018,2737.1549305964563
DRN59,OUT018,2151.5050398537514
DRB24,OUT013,2921.6105241676673
FDP37,OUT027,3892.471490552113
DRB01,OUT018,2737.1549305964563
FDR47,OUT046,2183.8807631375444
NCM31,OUT010,676.3141626063406
NCF06,OUT027,4956.502712815995
NCV17,OUT027,3892.471490552113
FDS10,OUT049,2183.8807631375444
FDN52,OUT035,2195.9766470762315
FDZ48,OUT013,2613.649503330824
FDJ48,OUT049,2466.6466673171694
DRB13,OUT027,4413.667857001392
FDV59,OUT017,2672.9013927973024
FDL32,OUT035,2195.9766470762315
FDZ12,OUT035,2683.5406130699566
NCR06,OUT027,3348.7050200905232
FDP51,OUT017,2192.4632072073423
FDY22,OUT013,2921.6105241676673
FDZ38,OUT049,2183.8807631375444
NCO54,OUT035,1844.7957828978306
FDR23,OUT035,2683.5406130699566
FDM38,OUT049,1393.3871566813445
FDS25,OUT013,2613.649503330824
FDZ22,OUT013,2613.649503330824
FDZ20,OUT019,647.5685859827722
FDD45,OUT010,645.1366363896364
FDN03,OUT049,2466.6466673171694
NCW30,OUT046,2464.0957107149975
FDY24,OUT027,3348.7050200905232
FDJ26,OUT019,647.5685859827722
FDM15,OUT049,2183.8807631375444
NCW54,OUT027,3348.7050200905232
FDA23,OUT045,2192.4632072073423
FDA39,OUT019,563.0922648295153
FDZ12,OUT017,2678.2423063871224
NCB42,OUT046,1742.1651586477958
FDL16,OUT046,1393.3871566813445
FDO24,OUT019,594.1103436002086
NCP42,OUT046,2183.8807631375444
FDR19,OUT018,2737.1549305964563
DRL01,OUT045,2672.9013927973024
FDV37,OUT046,2183.8807631375444
FDI41,OUT010,676.3141626063406
FDF58,OUT049,1393.3871566813445
NCF43,OUT018,2737.1549305964563
FDN02,OUT049,2466.6466673171694
NCP41,OUT035,2195.9766470762315
NCY17,OUT027,3348.7050200905232
FDL58,OUT027,4956.502712815995
NCA30,OUT027,4413.667857001392
FDE46,OUT018,2737.1549305964563
FDY38,OUT035,2678.1996994801366
NCH29,OUT027,3892.471490552113
FDO20,OUT045,2672.9013927973024
FDP44,OUT018,2426.04195630992
FDM02,OUT027,3892.471490552113
FDJ14,OUT027,3892.471490552113
FDH04,OUT010,645.1366363896364
DRK23,OUT046,2464.0957107149975
NCW05,OUT046,1742.1651586477958
FDF12,OUT049,2183.8807631375444
FDL51,OUT019,647.5685859827722
FDN03,OUT018,3070.3706727418853
DRJ37,OUT049,2183.8807631375444
FDM12,OUT019,594.1103436002086
FDA16,OUT045,2672.9013927973024
NCB07,OUT017,2678.2423063871224
NCI17,OUT019,565.9332065922275
FDR51,OUT046,2183.8807631375444
FDJ55,OUT045,2672.9013927973024
NCZ17,OUT013,2302.2162628430906
FDU25,OUT013,2302.2162628430906
NCG18,OUT045,2192.4632072073423
DRM11,OUT017,2672.9013927973024
FDH16,OUT035,2195.9766470762315
FDZ04,OUT018,2151.5050398537514
NCX53,OUT035,2683.5406130699566
FDX38,OUT027,3348.7050200905232
FDX09,OUT046,2183.8807631375444
NCW05,OUT018,2426.04195630992
NCS41,OUT017,2678.2423063871224
FDI26,OUT046,2183.8807631375444
NCZ41,OUT027,3892.471490552113
NCK06,OUT046,1742.1651586477958
FDX23,OUT027,3892.471490552113
NCA42,OUT046,2183.8807631375444
FDC20,OUT049,1393.3871566813445
DRC49,OUT018,2737.1549305964563
FDX01,OUT013,2613.649503330824
FDC08,OUT045,2672.9013927973024
FDC02,OUT017,2672.9013927973024
FDK10,OUT045,2678.2423063871224
DRC24,OUT013,2921.6105241676673
FDW16,OUT019,565.9332065922275
NCU06,OUT018,3070.3706727418853
DRA59,OUT045,2678.2423063871224
FDR24,OUT019,565.9332065922275
DRL35,OUT018,2151.5050398537514
FDA49,OUT013,2613.649503330824
NCC55,OUT046,1393.3871566813445
DRD24,OUT019,594.1103436002086
NCE55,OUT049,2183.8807631375444
FDT33,OUT045,2678.2423063871224
NCT53,OUT013,2921.6105241676673
FDS26,OUT046,2464.0957107149975
FDL22,OUT018,2426.04195630992
FDP44,OUT017,2192.4632072073423
FDC52,OUT018,2737.1549305964563
FDI53,OUT010,676.3141626063406
FDZ23,OUT046,2183.8807631375444
NCT18,OUT013,2921.6105241676673
FDR13,OUT046,1742.1651586477958
FDB09,OUT010,645.1366363896364
FDZ60,OUT013,2613.649503330824
FDB11,OUT046,2464.0957107149975
FDC10,OUT018,2426.04195630992
FDW56,OUT035,2683.5406130699566
FDK14,OUT027,3892.471490552113
DRE27,OUT027,3892.471490552113
FDA38,OUT017,2672.9013927973024
FDT11,OUT045,2678.2423063871224
FDP15,OUT035,2678.1996994801366
FDV27,OUT035,2195.9766470762315
FDS36,OUT027,3892.471490552113
FDY40,OUT027,3348.7050200905232
NCF19,OUT049,1393.3871566813445
FDF53,OUT045,2678.2423063871224
FDS14,OUT027,4413.667857001392
FDE56,OUT046,1393.3871566813445
FDZ19,OUT035,2683.5406130699566
FDZ46,OUT013,2613.649503330824
FDR16,OUT046,2464.0957107149975
FDG29,OUT018,2151.5050398537514
NCE30,OUT017,2672.9013927973024
FDZ40,OUT046,1393.3871566813445
FDG58,OUT018,2737.1549305964563
